market_id,question,description,slug,active,closed,created_at,end_date,volume,liquidity,clob_token_ids,condition_id,keyword_match
243530,"NBA: Will the Warriors beat the Nuggets by more than 1.5 points in their April 21, 10:00 PM ET matchup?","In the upcoming NBA game, scheduled for April 21, 10:00 PM ET:

If the Golden State Warriors win by over 1.5 points, the market will resolve to “Yes”.

If the Denver Nuggets lose by less than 1.5 points or win, the market will resolve to “No”.

If the game is not completed by April 28 (11:59:59 PM ET), the market will resolve 50-50.",nba-will-the-warriors-beat-the-nuggets-by-more-than-1pt5-points-in-their-april-21-1000-pm-et-matchup,True,True,,,1054.315426,150.000025,"[""31422859432729147740831084451668197097353382993305044610340510929677081855401"", ""114561689387271451808192899985301035552471418150381941617185309467526083886598""]",0xafd4958e2a0464f7f460e905f1dc56311c56e5daed768508dc078af1834fbf03,war
243545,Will Daniil Medvedev play in the 2022 French Open?,"The 2022 French Open (also known as Roland-Garros) is a major tennis tournament held over two weeks, from May 22 to June 5, 2022, at the Stade Roland-Garros in Paris, France, on outdoor clay courts.

World No. 2 Daniil Medvedev is a favorite to win the title. His presence at the 2022 French Open, however, is uncertain due to a recent surgery, the ongoing Russian-Ukrainian conflict, and the fact that he signed up to play at the Libema Open, which starts the day after the French Open final. 

This",will-daniil-medvedev-play-in-the-2022-french-open,True,True,,,39260.092169,50.126221,"[""96624059186592898243807266088113596343451848135567895297932371758396034005132"", ""11154654619653726040436990478070882776778311504684238270220869350915520250647""]",0xb5078ced072303839269f16f5c551a697a6e173235fb2048b6f45d357e11eb40,russia
243554,"NHL: Will the Jackets beat the Senators by more than 1.5 goals in their April 22, 7:00 PM ET matchup?","In the upcoming NHL game, scheduled for April 22, 7:00 PM ET:

If the Columbus Blue Jackets win by over 1.5 goals, the market will resolve to “Yes”.

If the Ottawa Senators lose by less than 1.5 goals or win, the market will resolve to “No”.

If the game is not completed by April 29 (11:59:59 PM ET), the market will resolve 50-50.",nhl-will-the-jackets-beat-the-senators-by-more-than-1pt5-goals-in-their-april-22-700-pm-et-matchup,True,True,,,191.62422,41.159669,"[""26375648505163120106982811171989326757836394845872069565922144325057527757767"", ""21848149219608520865233100943303420818531585258512994673279467966919424290817""]",0x75468f2140fc843938a8fc3c9eb9a9f34ee01d92ba5fb6e2f19f0634c9ac0718,nato
243598,"NHL: Will the Senators beat the Canadiens by more than 1.5 goals in their April 23, 7:00 PM ET matchup?","In the upcoming NHL game, scheduled for April 23, 7:00 PM ET:

If the Ottawa Senators win by over 1.5 goals, the market will resolve to “Yes”.

If the Montréal Canadiens lose by less than 1.5 goals or win, the market will resolve to “No”.

If the game is not completed by April 30 (11:59:59 PM ET), the market will resolve 50-50.",nhl-will-the-senators-beat-the-canadiens-by-more-than-1pt5-goals-in-their-april-23-700-pm-et-matchup,True,True,,,513.253629,120.841508,"[""35729387059307855438697405157385471090416303415612253734072182799653603156236"", ""85557433636707807835747716453573486209956970667820616063350098587963701765250""]",0x894de1bc6a37b7dbc532071079b248aad99d7312398d509d6c46b486b77274d5,nato
243638,"NBA: Who will win Warriors vs. Nuggets, scheduled for April 24, 3:30 PM ET?","In the upcoming NBA game, scheduled for April 24, 3:30 PM ET:

If the Golden State Warriors win, the market will resolve to “Warriors”.

If the Denver Nuggets win, the market will resolve to “Nuggets”.

If the game is not completed by May 1 (11:59:59 PM ET), the market will resolve 50-50.",nba-who-will-win-warriors-vs-nuggets-scheduled-for-april-24-330-pm-et,True,True,,,1932.467778,117.407955,"[""57089646877298192720635132403223473714634112891657244575450490173004868604033"", ""49497571081192730893135671758798625121380797934744561928565005588465762460335""]",0xc8a5df63d3e45fb2da2c918a3bbfc434d77da101818a947583b590c1a4cfc717,war
243642,"NBA: Will the Warriors beat the Nuggets by more than 4.5 points in their April 24, 3:30 PM ET matchup?","In the upcoming NBA game, scheduled for April 24, 3:30 PM ET:

If the Golden State Warriors win by over 4.5 points, the market will resolve to “Yes”.

If the Denver Nuggets lose by less than 4.5 points or win, the market will resolve to “No”.

If the game is not completed by May 1 (11:59:59 PM ET), the market will resolve 50-50.",nba-will-the-warriors-beat-the-nuggets-by-more-than-4pt5-points-in-their-april-24-330-pm-et-matchup,True,True,,,24322.740333,125.000067,"[""27588246289238268128082685234501307450102787415545555854751464064465971412774"", ""64537461710170233418304414847896723207261037237110010413449763341041148875095""]",0xc86714091cfdb9eb81a5bcb06afed102b284526a49e42b481a88d1c1b4160f94,war
243678,Will Kathy Barnette win the Republican nomination for the 2022 United States Senate election in Pennsylvania?,"This is a market on whether Kathy Barnette will win the Republican nomination for Senator of Pennsylvania. The primary election is scheduled to take place on May 17, 2022.

If Kathy Barnette wins the Republican nomination for Senator of Pennsylvania, this market will resolve to “Yes”. Otherwise this market will resolve to “No”.

Determination of the Republican nominee for the 2022 election for the Senator of Pennsylvania will be based on a consensus of credible reporting, or if there is ambiguit",will-kathy-barnette-win-the-republican-nomination-for-the-2022-united-states-senate-election-in-pennsylvania,True,True,,,13505.224922,65.066602,"[""103873067189145307428316454622778652225250576112927045232755865362773085790668"", ""109984076213327058121838565453170060411080811292990025758529790793808947772274""]",0x7c85c95f22d54f67b75b2dfa8901d4753593849f08fb2859d4b5f4cb6b012f40,nato
243805,Will Matt Dolan win the Republican nomination for the 2022 United States Senate election in Ohio?,"This is a market on whether Matt Dolan will win the Republican nomination for Senator of Ohio. The primary election is scheduled to take place on May 3, 2022.

If Matt Dolan wins the Republican nomination for Senator of Ohio, this market will resolve to “Yes”. Otherwise this market will resolve to “No”.

Determination of the Republican nominee for the 2022 election for the Senator of Ohio will be based on a consensus of credible reporting, or if there is ambiguity, the final state election autho",will-matt-dolan-win-the-republican-nomination-for-the-2022-united-states-senate-election-in-ohio,True,True,,,17262.93419,125.065027,"[""57836649510589445857985802449742252888596774776660601298130937353754804109077"", ""21627133125471788616994292274336199094502291775528076481797702671003297134885""]",0x5edc4d8b839e60e0099d8fdf4c7660640d48b363ce142204b66f6c7e5be50b6f,nato
243829,League of Legends: will T1 (South Korea) win The 2022 Mid-Season Invitational?,"The Mid-Season Invitational (MSI) is an annual Riot Games-organized tournament for League of Legends, a multiplayer online battle arena video game. It is the second most important international League of Legends tournament, behind only the World Championship. Eleven teams compete - each of the premier League of Legends leagues has a team representing them. The 2022 Mid-Season Invitational will be held from May 10 to 29, 2022, in Busan, South Korea. 

This market will resolve to ""Yes"" if SK Telec",league-of-legends-will-t1-south-korea-win-the-2022-mid-season-invitational,True,True,,,37838.6565,51.748249,"[""14841320469842913787408564676201332972447860821898612196485082624687415686052"", ""87803445216027696883605120140560097505194876039106490740026489954510769072745""]",0x207c1100fca2741fd922e610db4bee58b5ce3da1e174241981b26da5c2269cc8,korea
243838,"NBA: Who will win Warriors vs. Nuggets, scheduled for April 27, 10:00 PM ET?","In the upcoming NBA game, scheduled for April 27, 10:00 PM ET:

If the Golden State Warriors win, the market will resolve to “Warriors”.

If the Denver Nuggets win, the market will resolve to “Nuggets”.

If the game is not completed by May 4 (11:59:59 PM ET), the market will resolve 50-50.",nba-who-will-win-warriors-vs-nuggets-scheduled-for-april-27-1000-pm-et,True,True,,,775.929588,65.005027,"[""43095974505629156237570552707256714001055877008245083109442637092682542910318"", ""100946179010486130813989131091876830635316559914296707646917127894193863646189""]",0x914da69a19cf20098666f607d0b8248be9239268dc65f5ef648fc2e1252077a9,war
243840,"NBA: Will the Warriors beat the Nuggets by more than 8.5 points in their April 27, 10:00 PM ET matchup?","In the upcoming NBA game, scheduled for April 27, 10:00 PM ET:

If the Golden State Warriors win by over 8.5 points, the market will resolve to “Yes”.

If the Denver Nuggets lose by less than 8.5 points or win, the market will resolve to “No”.

If the game is not completed by May 4 (11:59:59 PM ET), the market will resolve 50-50.",nba-will-the-warriors-beat-the-nuggets-by-more-than-8pt5-points-in-their-april-27-1000-pm-et-matchup,True,True,,,17290.61481,50.060025,"[""69524752544431805068444141698614522525877663763159195298386785513553874198350"", ""13930173899328610905787664950495824562173206563328517290956127301792742251980""]",0x373edaf7d2e180e43bc87afca13746cd1b74325b64f65b63eab23e9e7dd1f797,war
243860,"Will Taiwan report 20,000 or more daily COVID-19 cases by May 10?","This market will resolve to ""Yes"" if, for any of the days within this market's timeframe, Taiwan's Central Epidemic Command Center (CECC) reports a daily COVID-19 case count of 20,000 or more new cases. Otherwise, if no such report is made, this market will resolve to ""No"". The sum of both domestic and imported cases count in this market.

The timeframe for this market is April 26 to May 10, 2022 (inclusive), referring to the dates published in Taiwan's CECC reports. The data will be checked dai",will-taiwan-report-20000-or-more-daily-covid-19-cases-by-may-10,True,True,,,2626.007282,118.482479,"[""87485879235382418224048828249332380249501481381431928869371814421387521247059"", ""51031244429375003173733088849880148364974453409647135291046190884608189691062""]",0xadd182478e670c39b066b550040786f628cd8feaed67f2501bfb3899c74c102b,taiwan
243875,"NHL: Will the Panthers beat the Senators by more than 1.5 goals in their April 28, 7:00 PM ET matchup?","In the upcoming NHL game, scheduled for April 28, 7:00 PM ET:

If the Florida Panthers win by over 1.5 goals, the market will resolve to “Yes”.

If the Ottawa Senators lose by less than 1.5 goals or win, the market will resolve to “No”.

If the game is not completed by May 5 (11:59:59 PM ET), the market will resolve 50-50.",nhl-will-the-panthers-beat-the-senators-by-more-than-1pt5-goals-in-their-april-28-700-pm-et-matchup,True,True,,,367.919239,75.010026,"[""77392606554235754427224818182263374598188914115262431834560886968693336842377"", ""16778081436231277700825754308280309815690028750639521373952737006690847225015""]",0x83b2d63ba459ce262c56f12c3db6271c23b3c6deabdc8a68c4c1f4886adae365,nato
243969,"NBA: Who will win Warriors vs. Grizzlies, scheduled for May 1, 3:30 PM ET?","In the upcoming NBA game, scheduled for May 1, 3:30 PM ET:

If the Golden State Warriors win, the market will resolve to “Warriors”.

If the Memphis Grizzlies win, the market will resolve to “Grizzlies”.

If the game is not completed by May 8 (11:59:59 PM ET), the market will resolve 50-50.",nba-who-will-win-warriors-vs-grizzlies-scheduled-for-may-1-330-pm-et,True,True,,,47781.245138,124.866504,"[""21584264341587248689780676167834998440770994255191554767392014468039882608451"", ""100098252915046895160468672096684528129459729148953638625883602199806688121459""]",0x4a6f75ebb93f1f05ccb704786ca6f582388281e62a7f7760bf32fbe33ca56815,war
